Season,Name,TeamAbbreviation,GamesPlayed,Minutes,Assists,AssistPoints,TwoPtAssists,ThreePtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,Corner3Assists,Arc3Assists,Fouls,ShootingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls,Charge Fouls,Offensive Fouls Drawn,Charge Fouls Drawn,BlockingFouls,BlockingFoulsDrawn,Clear Path Fouls,Transition Take Fouls,Transition Take Fouls Drawn,Defensive 3 Seconds Violations,FoulsDrawn,PlusMinus,OnOffRtg,OnDefRtg,FirstChancePoints,ThreePtOffReboundedPct,AtRimOffReboundedPct,ShortMidRangeOffReboundedPct,LongMidRangeOffReboundedPct,Blocks,Blocked2s,Blocked3s,BlockedAtRim,BlockedShortMidRange,BlockedLongMidRange,BlockedCorner3,BlockedArc3,RecoveredBlocks,BlocksRecoveredPct,Steals,LostBallSteals,BadPassSteals,DefensiveGoaltends,Rebounds,DefRebounds,FTDefRebounds,DefFTReboundPct,DefTwoPtRebounds,DefTwoPtReboundPct,DefThreePtRebounds,DefThreePtReboundPct,DefFGReboundPct,OffRebounds,FTOffRebounds,OffFTReboundPct,OffTwoPtRebounds,OffTwoPtReboundPct,OffThreePtRebounds,OffThreePtReboundPct,OffFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfOReb,SelfORebPct,OffPoss,Points,FG2M,FG2A,Fg2Pct,FG3M,FG3A,Fg3Pct,NonHeaveFg3Pct,FtPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,FG3APct,ShotQualityAvg,EfgPct,TsPct,PtsPutbacks,Fg2aBlocked,FG2APctBlocked,Fg3aBlocked,FG3APctBlocked,Usage,Turnovers,LiveBallTurnovers,DeadBallTurnovers,LiveBallTurnoverPct,LostBallTurnovers,LostBallOutOfBoundsTurnovers,BadPassTurnovers,BadPassOutOfBoundsTurnovers,Travels,3SecondViolations,StepOutOfBoundsTurnovers,OffensiveGoaltends,ShotQualityAvg_x,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,3pt And 1 Free Throw Trips,NonShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyOffPoss,PenaltyOffPossPct,PenaltyPoints,PenaltyPointsPct,PenaltyFG2M,PenaltyFG2A,PenaltyFg2Pct,PenaltyFG3M,PenaltyFG3A,PenaltyFg3Pct,PenaltyFtPoints,PenaltyEfgPct,PenaltyTsPct,PenaltyShotQualityAvg,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyDefPoss,NonShootingPenaltyNonTakeFouls,SecondChanceOffPoss,SecondChancePoints,SecondChancePointsPct,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFg2Pct,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceFtPoints,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceTurnovers,ShotQualityAvg_y,AtRimFG3AFrequency,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,AtRimFGA,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimPctBlocked,ShortMidRangeFGM,ShortMidRangeFGA,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShortMidRangePctBlocked,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,LongMidRangePctBlocked,Corner3FGM,Corner3FGA,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Corner3PctBlocked,Arc3FGM,Arc3FGA,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,Arc3PctBlocked,NonHeaveArc3FGM,NonHeaveArc3FGA,NonHeaveArc3Accuracy,HeaveAttempts,HeaveMakes
2022,Aari McDonald,ATL,36,876,93,224,55,38,29,14,12,8,30,78,26,3,0,3,3,22,1,0,0,0,0,0,0,104,-4,97.41136747326956,98.13348416289593,359,0.2093023255813953,0.475,0.3333333333333333,0.2941176470588235,1,1,0,1,0,0,0,0,0,0.0,53,14,39,0,81,66,3,0.0588235294117647,29,0.0600414078674948,34,0.1046153846153846,0.0779702970297029,15,0,0.0,12,0.0220183486238532,3,0.0103806228373702,0.0179856115107913,0.0941176470588235,0.0465116279069767,0.0354609929078014,0.099236641221374,0.1269841269841269,0.0304878048780487,0.0186046511627906,0.0180722891566265,0.013215859030837,0.0,7,0.0426829268292682,1777,398,83,177,0.4689265536723164,48,142,0.3380281690140845,0.3428571428571428,88,32,134,105,39,0.1927710843373494,0.1951219512195122,0.7291666666666666,0.445141065830721,0.5155352848101267,0.4858934169278996,0.5458333333333333,2,15,0.0847457627118644,0,0.0,21.48148148148148,76,47,29,0.618421052631579,19,4,28,12,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Aerial Powers,MIN,35,943,100,230,70,30,45,15,10,8,22,63,19,6,3,6,1,6,3,0,0,0,0,0,2,137,-128,101.83387270765913,107.80748663101603,436,0.2714285714285714,0.3125,0.3118279569892473,0.2537313432835821,11,10,1,6,4,0,1,0,6,0.5454545454545454,42,15,27,0,164,118,7,0.1666666666666666,45,0.0910931174089068,66,0.1732283464566929,0.1268571428571428,46,1,0.0166666666666666,28,0.0488656195462478,17,0.0604982206405693,0.0526932084309133,0.079136690647482,0.1145833333333333,0.0736196319018405,0.18,0.1481481481481481,0.0635838150289017,0.043103448275862,0.0416666666666666,0.0686695278969957,0.0208333333333333,16,0.0661157024793388,1854,505,137,334,0.4101796407185629,33,107,0.308411214953271,0.308411214953271,132,112,162,87,12,0.4087591240875912,0.4242424242424242,0.8787878787878788,0.2426303854875283,0.4601397959183673,0.4229024943310657,0.4960629921259842,10,20,0.059880239520958,1,0.0093457943925233,28.247520075578645,90,56,34,0.6222222222222222,19,4,37,15,6,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Aisha Sheppard,LVA,23,174,7,16,5,2,2,2,1,0,2,26,11,2,0,0,1,3,1,0,0,0,0,0,0,14,-40,103.36134453781511,113.29639889196676,35,0.217391304347826,0.6666666666666666,0.25,0.0,1,1,0,1,0,0,0,0,1,1.0,5,3,2,0,14,8,1,0.0909090909090909,3,0.032258064516129,4,0.0555555555555555,0.0424242424242424,6,0,0.0,0,0.0,6,0.0638297872340425,0.0342857142857142,0.0384615384615384,0.0,0.0571428571428571,0.0634920634920634,0.0,0.0,0.0,0.0,0.0675675675675675,0.05,1,0.04,357,35,1,9,0.1111111111111111,9,33,0.2727272727272727,0.2727272727272727,6,2,0,27,0,1.0,1.0,1.0,0.7857142857142857,0.4922392857142857,0.3452380952380952,0.3804347826086957,0,5,0.5555555555555556,1,0.0303030303030303,13.316582914572864,7,1,6,0.1428571428571428,0,3,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Alaina Coates,IND,8,75,2,4,2,0,2,0,0,0,0,18,11,1,0,3,0,0,0,0,0,0,0,0,0,13,-48,97.98657718120803,125.97402597402598,18,0.0,0.0,0.0,0.0,3,3,0,0,3,0,0,0,3,1.0,2,1,1,0,16,10,4,0.5,5,0.1162790697674418,1,0.0769230769230769,0.1071428571428571,6,0,0.0,3,0.0588235294117647,3,0.1071428571428571,0.0759493670886076,0.0833333333333333,0.1764705882352941,0.0714285714285714,0.1,0.0,0.0,0.1,0.0909090909090909,0.1363636363636363,0.0,0,0.0,149,28,7,11,0.6363636363636364,0,0,0.0,0.0,14,14,0,0,0,1.0,1.0,0.0,0.0,0.5439363636363637,0.6363636363636364,0.7777777777777778,0,1,0.0909090909090909,0,0.0,12.849162011173185,5,1,4,0.2,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Alanna Smith,IND,9,116,5,12,3,2,2,1,0,1,1,17,8,3,2,1,0,3,2,0,0,0,0,0,0,12,-36,95.88477366255144,110.24590163934428,30,0.2777777777777778,0.0,0.0,0.0,6,6,0,4,1,1,0,0,3,0.5,8,1,7,0,24,16,2,0.4,11,0.1617647058823529,3,0.1428571428571428,0.1573033707865168,8,2,0.2222222222222222,6,0.0857142857142857,0,0.0,0.0483870967741935,0.1851851851851851,0.217391304347826,0.0555555555555555,0.1764705882352941,0.0,0.1153846153846153,0.0,0.125,0.0,0.0,0,0.0,243,39,8,17,0.4705882352941176,6,25,0.24,0.25,5,14,2,18,0,0.875,1.0,1.0,0.5952380952380952,0.5086829268292683,0.4047619047619047,0.4333333333333333,2,0,0.0,0,0.0,18.33910034602076,8,4,4,0.5,2,0,2,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Allie Quigley,CHI,34,895,97,224,67,30,47,12,8,7,23,50,17,3,0,6,1,6,0,0,0,0,0,0,0,64,155,110.15712682379348,101.40213123948402,347,0.2954545454545454,0.3333333333333333,0.3571428571428571,0.3809523809523809,7,5,2,2,3,0,0,2,3,0.4285714285714285,24,4,20,0,86,68,1,0.03125,45,0.073170731707317,22,0.0856031128404669,0.0768348623853211,18,0,0.0,12,0.025695931477516,6,0.0194174757281553,0.0231958762886597,0.0843373493975903,0.0678733031674208,0.0620689655172413,0.0891089108910891,0.0727272727272727,0.0172413793103448,0.0432432432432432,0.0092592592592592,0.0193050193050193,0.02,10,0.0628930817610062,1782,386,80,163,0.4907975460122699,50,141,0.3546099290780142,0.3597122302158273,76,120,40,132,18,0.75,0.8,0.88,0.4638157894736842,0.4964486754966887,0.5098684210526315,0.5591715976331361,10,8,0.0490797546012269,2,0.0141843971631205,19.20161697827185,45,26,19,0.5777777777777777,5,0,21,7,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Allisha Gray,DAL,33,1086,84,191,61,23,46,11,4,4,19,78,42,2,6,3,1,10,1,0,0,0,0,0,0,85,80,109.61174242424242,105.62381852551984,394,0.2777777777777778,0.4230769230769231,0.3571428571428571,0.1818181818181818,24,23,1,10,12,1,0,1,14,0.5833333333333334,37,12,25,0,159,130,11,0.22,69,0.1212653778558875,50,0.1408450704225352,0.1287878787878787,29,3,0.0461538461538461,8,0.0129449838187702,18,0.0465116279069767,0.0258706467661691,0.0679012345679012,0.1244813278008298,0.1686746987951807,0.1484098939929328,0.1111111111111111,0.0093457943925233,0.0155038759689922,0.0136986301369863,0.0543130990415335,0.0135135135135135,1,0.0057142857142857,2112,439,82,188,0.4361702127659574,64,157,0.4076433121019108,0.4076433121019108,83,94,70,171,21,0.573170731707317,0.5949367088607594,0.890625,0.4550724637681159,0.5099340579710144,0.5159420289855072,0.5599489795918368,6,18,0.0957446808510638,2,0.0127388535031847,17.611088463106398,42,31,11,0.7380952380952381,10,2,21,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Alysha Clark,WAS,29,764,59,137,40,19,18,17,5,4,15,55,30,1,2,1,1,7,3,0,0,0,0,0,0,39,123,105.06849315068492,96.64383561643837,211,0.2608695652173913,0.875,0.2916666666666667,0.6666666666666666,8,8,0,2,5,1,0,0,3,0.375,28,6,22,0,131,108,12,0.4,53,0.1274038461538461,43,0.1610486891385767,0.1405563689604685,23,4,0.1111111111111111,9,0.0224438902743142,10,0.0366300366300366,0.0281899109792284,0.0888888888888888,0.1129943502824858,0.1677852348993288,0.1611374407582938,0.1607142857142857,0.0485436893203883,0.0101522842639593,0.0198019801980198,0.0365296803652968,0.037037037037037,3,0.0306122448979591,1460,233,61,97,0.6288659793814433,30,99,0.303030303030303,0.303030303030303,21,76,46,87,3,0.6229508196721312,0.6551724137931034,0.9666666666666668,0.5051020408163265,0.5298107142857142,0.5408163265306123,0.5628019323671497,6,5,0.0515463917525773,1,0.0101010101010101,14.866504854368932,38,21,17,0.5526315789473685,6,5,15,6,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Alyssa Thomas,CON,36,1154,218,497,157,61,87,34,36,15,46,101,35,13,12,16,1,7,0,0,0,0,0,0,0,145,263,108.0174291938998,97.0652650021901,415,0.0,0.3950617283950617,0.4470588235294118,0.2222222222222222,7,7,0,2,5,0,0,0,5,0.7142857142857143,62,40,22,0,294,220,16,0.3478260869565217,127,0.2012678288431061,77,0.1855421686746988,0.1950286806883365,74,4,0.0689655172413793,52,0.0705563093622795,18,0.0592105263157894,0.0672430355427473,0.2410714285714285,0.1838565022421524,0.1739130434782608,0.1863905325443787,0.1818181818181818,0.0680272108843537,0.0968992248062015,0.0378378378378378,0.0466101694915254,0.1029411764705882,14,0.0875,2295,484,188,374,0.5026737967914439,0,2,0.0,0.0,108,234,142,0,0,0.6223404255319149,0.6610169491525424,0.0,0.0053191489361702,0.5393762032085562,0.5,0.5487528344671202,22,24,0.0641711229946524,0,0.0,20.24608501118568,102,47,55,0.4607843137254901,13,1,34,26,9,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Amy Atwell,LAS,4,32,2,5,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-9,98.41269841269842,120.33898305084746,3,0.4,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,1,0,0.0,0,0.0,1,0.0625,0.032258064516129,1,0,0.0,1,0.0714285714285714,0,0.0,0.04,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0,0.0,63,3,0,3,0.0,1,6,0.1666666666666666,0.1666666666666666,0,0,0,3,0,0.0,0.0,1.0,0.6666666666666666,0.5020388888888889,0.1666666666666666,0.1666666666666666,0,1,0.3333333333333333,0,0.0,15.27777777777778,2,2,0,1.0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Angel McCoughtry,MIN,2,20,2,4,2,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-24,65.11627906976744,130.0,10,0.0,0.0,0.5,1.0,2,2,0,0,0,2,0,0,1,0.5,1,0,1,0,6,6,0,0.0,4,0.3076923076923077,2,0.25,0.2857142857142857,0,0,0.0,0,0.0,0,0.0,0.0,0.25,0.5,0.2,0.5,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,43,12,3,7,0.4285714285714285,0,1,0.0,0.0,6,4,2,0,0,0.6666666666666666,0.6666666666666666,0.0,0.125,0.4635625,0.375,0.5454545454545454,0,1,0.1428571428571428,0,0.0,28.571428571428573,3,2,1,0.6666666666666666,0,0,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Anneli Maley,CHI,4,44,3,6,3,0,1,1,1,0,0,6,3,0,0,0,0,2,0,0,0,0,0,0,0,3,10,102.3529411764706,90.58823529411764,5,0.0,0.0,0.0,1.0,1,1,0,0,1,0,0,0,1,1.0,3,0,3,0,7,4,0,0.0,3,0.1304347826086956,1,0.0833333333333333,0.1142857142857142,3,0,0.0,1,0.0526315789473684,2,0.1666666666666666,0.0967741935483871,0.1,0.1428571428571428,0.1666666666666666,0.1111111111111111,0.0,0.0,0.0,0.1666666666666666,0.1,0.5,0,0.0,85,8,1,3,0.3333333333333333,2,3,0.6666666666666666,0.6666666666666666,0,2,0,6,0,1.0,1.0,1.0,0.5,0.5603,0.6666666666666666,0.6666666666666666,0,0,0.0,0,0.0,7.692307692307692,1,1,0,1.0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Ariel Atkins,WAS,36,1078,83,188,61,22,26,24,11,2,20,99,34,5,7,4,3,23,9,0,0,0,0,0,1,135,152,105.66218809980806,98.93822393822394,477,0.1525423728813559,0.4615384615384615,0.2758620689655172,0.15,9,9,0,5,4,0,0,0,5,0.5555555555555556,47,19,28,0,117,83,11,0.22,43,0.0738831615120274,29,0.0777479892761394,0.075392670157068,34,0,0.0,21,0.0363951473136915,13,0.0345744680851063,0.0356768100734522,0.048780487804878,0.0716981132075471,0.0927835051546391,0.0787671232876712,0.074074074074074,0.0071428571428571,0.0440677966101694,0.0492957746478873,0.0351437699680511,0.0317460317460317,5,0.0216450216450216,2084,527,115,248,0.4637096774193548,70,192,0.3645833333333333,0.3645833333333333,87,122,108,192,18,0.5304347826086957,0.5700934579439252,0.9142857142857144,0.4363636363636363,0.4739638636363636,0.5,0.5438413361169102,16,19,0.0766129032258064,0,0.0,22.60127931769723,51,33,18,0.6470588235294118,5,2,28,7,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Arike Ogunbowale,DAL,30,941,108,251,73,35,50,15,8,10,25,65,14,2,3,9,4,6,0,0,0,2,0,0,1,98,2,105.2828175026681,106.02474448628296,524,0.3741496598639456,0.2424242424242424,0.4117647058823529,0.392156862745098,3,2,1,0,2,0,0,1,3,1.0,45,20,25,0,98,80,1,0.0192307692307692,44,0.0854368932038835,35,0.1215277777777777,0.0983810709838107,18,1,0.0181818181818181,7,0.012891344383057,10,0.0260416666666666,0.0183387270765911,0.0714285714285714,0.079646017699115,0.1073825503355704,0.1063829787234042,0.1886792452830188,0.0058823529411764,0.0177777777777777,0.0135135135135135,0.0222222222222222,0.0434782608695652,9,0.0311418685121107,1874,590,121,274,0.4416058394160584,83,236,0.3516949152542373,0.3531914893617021,99,74,168,180,69,0.3057851239669421,0.3109243697478991,0.7228915662650602,0.4627450980392157,0.4876161100196463,0.4813725490196078,0.5221631205673759,4,10,0.0364963503649635,0,0.0,28.439944776806257,54,28,26,0.5185185185185185,12,5,16,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Asia (AD) Durr,ATL,25,368,30,71,19,11,10,6,3,3,8,32,16,1,2,0,0,1,0,0,0,0,0,0,0,34,-45,100.0,107.13324360699866,158,0.21875,0.3333333333333333,0.21875,0.4545454545454545,4,4,0,3,1,0,0,0,3,0.75,10,3,7,0,30,23,2,0.0909090909090909,12,0.06,9,0.0737704918032786,0.0652173913043478,7,0,0.0,5,0.0194552529182879,2,0.0178571428571428,0.018970189701897,0.0512820512820512,0.0704225352112676,0.0588235294117647,0.0714285714285714,0.0833333333333333,0.025,0.0089285714285714,0.0307692307692307,0.0227272727272727,0.0,0,0.0,751,174,37,95,0.3894736842105263,23,57,0.4035087719298245,0.4035087719298245,31,30,44,69,0,0.4054054054054054,0.4054054054054054,1.0,0.375,0.4843279605263157,0.4703947368421052,0.514792899408284,0,8,0.0842105263157894,1,0.0175438596491228,22.10648148148148,22,13,9,0.5909090909090909,6,2,7,4,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Awak Kuier,DAL,33,416,29,68,19,10,11,5,3,1,9,26,15,2,2,1,1,2,0,0,0,0,0,0,0,23,-11,103.06748466257667,102.7777777777778,77,0.25,0.25,0.1176470588235294,0.5555555555555556,29,26,3,12,13,1,0,3,14,0.4827586206896552,13,1,12,0,83,59,7,0.4375,30,0.1287553648068669,22,0.1517241379310344,0.1375661375661375,24,0,0.0,20,0.0823045267489712,4,0.0327868852459016,0.0657534246575342,0.09375,0.1414141414141414,0.1428571428571428,0.1666666666666666,0.0967741935483871,0.1029411764705882,0.0454545454545454,0.123076923076923,0.02,0.0909090909090909,1,0.0217391304347826,815,91,30,65,0.4615384615384615,4,21,0.1904761904761904,0.1904761904761904,19,54,6,12,0,0.9,0.9310344827586208,1.0,0.2441860465116279,0.5111976744186046,0.4186046511627907,0.455,2,4,0.0615384615384615,0,0.0,12.92073832790445,19,15,4,0.7894736842105263,4,0,11,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Azurá Stevens,CHI,35,768,28,62,22,6,14,7,1,2,4,61,30,4,4,4,0,1,0,0,0,0,0,0,0,39,39,105.6282722513089,102.5390625,312,0.2571428571428571,0.3428571428571428,0.1428571428571428,0.3478260869565217,39,39,0,30,9,0,0,0,22,0.5641025641025641,17,1,16,0,137,116,6,0.1621621621621621,87,0.1702544031311154,23,0.0958333333333333,0.1464713715046604,21,0,0.0,18,0.0458015267175572,3,0.0117647058823529,0.0324074074074074,0.145631067961165,0.1884816753926701,0.1842105263157894,0.1016042780748663,0.0754716981132075,0.0774647887323943,0.0337837837837837,0.0194174757281553,0.0145631067961165,0.0,4,0.0275862068965517,1528,371,108,202,0.5346534653465347,42,116,0.3620689655172414,0.3652173913043478,29,170,46,120,6,0.7870370370370371,0.8333333333333334,0.9523809523809524,0.3647798742138364,0.516496214511041,0.5377358490566038,0.5553892215568862,12,18,0.0891089108910891,0,0.0,21.188934667451445,26,12,14,0.4615384615384615,3,2,9,2,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Beatrice Mompremier,ATL,21,175,8,20,4,4,1,1,2,0,4,28,10,3,2,4,1,1,0,0,0,1,0,0,0,14,-11,97.21448467966574,100.55865921787708,39,0.0,0.3636363636363636,0.1818181818181818,0.0,12,11,1,7,3,1,1,0,7,0.5833333333333334,2,0,2,0,59,39,1,0.125,26,0.2653061224489796,12,0.1904761904761904,0.2360248447204969,20,1,0.0833333333333333,15,0.1293103448275862,4,0.0888888888888888,0.1180124223602484,0.2777777777777778,0.1935483870967742,0.3225806451612903,0.2156862745098039,0.0833333333333333,0.1842105263157894,0.0434782608695652,0.1875,0.0606060606060606,0.1666666666666666,1,0.0555555555555555,359,45,20,44,0.4545454545454545,0,0,0.0,0.0,5,32,8,0,0,0.8,0.8888888888888888,0.0,0.0,0.5594704545454546,0.4545454545454545,0.45,4,6,0.1363636363636363,0,0.0,16.00985221674877,15,4,11,0.2666666666666666,2,2,2,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Betnijah Laney,NYL,9,255,25,60,15,10,11,2,2,4,6,24,12,2,1,2,0,3,0,0,0,0,0,0,0,26,-38,89.32806324110673,99.1902834008097,94,0.1764705882352941,0.0,0.0,0.1111111111111111,1,1,0,0,1,0,0,0,1,1.0,4,1,3,0,30,29,0,0.0,17,0.1017964071856287,12,0.1379310344827586,0.1141732283464567,1,0,0.0,1,0.0078740157480314,0,0.0,0.0044843049327354,0.0952380952380952,0.074074074074074,0.14,0.144927536231884,0.1111111111111111,0.0,0.0,0.025,0.0,0.0,0,0.0,506,101,27,61,0.4426229508196721,11,29,0.3793103448275862,0.3793103448275862,14,18,36,33,0,0.3333333333333333,0.3333333333333333,1.0,0.3222222222222222,0.4864311111111111,0.4833333333333333,0.520618556701031,0,2,0.0327868852459016,0,0.0,22.24264705882353,24,10,14,0.4166666666666667,4,2,6,7,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
